"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"p_0001";"v_113";"v_114";"meduse_1";"meduse_2";"meduse_3";"medtime_1";"medtime_2";"medtime_3";"medcondsoz_1";"medcondsoz_2";"medcondsoz_3";"medcondsoz_4";"medcondsoz_5";"medcondsoz_6";"medcondsoz_7";"medcondsoz_8";"medcondsoz_9";"medcondsoz_10";"v_48";"medcondsoz_11";"med_act";"finan1";"finan2";"finan3";"trust1";"trust2";"trust3";"trust4";"trust5";"tsec1";"tsec2";"tsec3";"tfree1";"tfree2";"tfree3";"ssec1";"ssec2";"ssec3";"sfree1";"sfree2";"sfree3";"att";"man_finance";"man_finance_ctrl";"man_eff";"man_eff_ctrl";"man_acc1";"man_acc2";"narrative_1";"narrative_2";"narrative_3";"narrative_4";"narrative_5";"narrative_6";"narrative_7";"narrative_8";"man_check1";"man_check2";"v_126";"v_127";"heiz1";"heiz2";"heiz3";"heiz4";"heiz5";"heiz6";"heiz7";"heiz8";"heiz9";"heiz10";"v_109";"pol";"v_7";"SES";"gender";"age";"browser";"referer";"device_type";"participant_browser";"participant_browser_version";"participant_os";"participant_device";"participant_brand";"participant_model";"participant_isbot";"participant_continent";"participant_country";"participant_region";"participant_city";"participant_latitude";"participant_longitude";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts7101447";"rts7101522";"rts7111982";"rts7112144";"rts7112405";"rts7112407";"rts7112415";"rts7113504";"rts7113506";"rts7113507";"rts7113508";"rts7113510";"rts7113511";"rts7113513";"rts7113514";"rts7113515";"rts7113516";"rts7113517";"rts7113518";"rts7118825";"rnd_pg_7119467_1";"rnd_pg_7119467_2";"rnd_pg_7119467_3";"rnd_pg_7119467_4";"rnd_pg_7119467_5";"rnd_pg_7119467_6";"rnd_pg_7119467_7";"rnd_pg_7119467_8"
"531";"0";"0";"31";"7101365";"-99";"1902";"3";"289768834976855";"0";"1";"6";"2";"9";"3";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"5";"1";"1";"1";"4";"2";"2";"1";"1";"5";"6";"5";"5";"5";"5";"1";"1";"1";"1";"1";"1";"-99";"-99";"1";"-99";"5";"5";"5";"5";"3";"4";"4";"1";"3";"5";"1";"-99";"-99";"3";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"6";"-99";"2";"1";"76";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"https://deref-gmx.net/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7113504,7112415,7113506,7119467,7113516,7113508,7113513,7113511,7113510,7113515,7113507,7113514,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"5cd4ac693f0750babb6855625f6be3e6";"1";"0";"1729062053";"2024-10-16 07:00:53";"2024-10-16 07:32:35";"0000-00-00 00:00:00";"8";"1902";"199";"122";"266";"1346";"1451";"1386";"1474";"1761";"1591";"1694";"1664";"1612";"1786";"1731";"1525";"1824";"1838";"0";"7113516";"7113508";"7113513";"7113511";"7113510";"7113515";"7113507";"7113514"
"532";"0";"0";"31";"7101365";"-99";"1125";"2";"289768834096145";"0";"1";"2";"9";"9";"1";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"6";"5";"6";"6";"6";"2";"4";"3";"4";"3";"3";"5";"3";"4";"6";"4";"6";"6";"6";"6";"2";"3";"-99";"5";"-99";"2";"1";"4";"4";"4";"4";"3";"2";"4";"2";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"6";"2";"63";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://email.t-online.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113514,7113516,7113513,7113507,7113515,7113510,7113508,7113511,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"834f637507b09eb40df266ecfb0c36b0";"1";"0";"1729064030";"2024-10-16 07:33:50";"2024-10-16 07:52:35";"0000-00-00 00:00:00";"11";"1125";"241";"142";"301";"457";"592";"531";"614";"809";"930";"888";"983";"781";"659";"843";"714";"1010";"1056";"0";"7113514";"7113516";"7113513";"7113507";"7113515";"7113510";"7113508";"7113511"
"533";"0";"0";"31";"7101365";"-99";"331";"3";"289762378034244";"0";"1";"2";"2";"8";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"5";"5";"5";"4";"3";"3";"4";"4";"4";"7";"5";"5";"5";"6";"5";"5";"5";"4";"5";"4";"-99";"-99";"1";"-99";"5";"4";"4";"4";"4";"3";"5";"2";"4";"3";"4";"-99";"-99";"3";"3";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"7";"1";"51";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113515,7113513,7113508,7113510,7113516,7113507,7113511,7113514,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"4d6aabcb91a05251f1d436005d9c4a1d";"1";"0";"1729064676";"2024-10-16 07:44:36";"2024-10-16 07:50:07";"0000-00-00 00:00:00";"7";"331";"66";"40";"85";"90";"244";"108";"255";"289";"277";"282";"293";"272";"300";"265";"285";"310";"315";"0";"7113515";"7113513";"7113508";"7113510";"7113516";"7113507";"7113511";"7113514"
"534";"0";"0";"31";"7101365";"-99";"467";"2";"289762377453628";"0";"1";"2";"0";"0";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"5";"4";"5";"6";"6";"4";"5";"4";"5";"0";"4";"5";"4";"5";"5";"5";"5";"5";"5";"5";"2";"2";"-99";"5";"-99";"3";"3";"5";"5";"5";"5";"5";"5";"5";"5";"3";"4";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"7";"2";"71";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113513,7113515,7113507,7113510,7113516,7113511,7113514,7113508,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"29e9e984a117b07caff7ad18e4a8acbb";"1";"0";"1729066674";"2024-10-16 08:17:54";"2024-10-16 08:25:41";"0000-00-00 00:00:00";"4";"467";"77";"40";"105";"111";"174";"144";"181";"271";"421";"297";"357";"215";"391";"247";"320";"439";"445";"0";"7113513";"7113515";"7113507";"7113510";"7113516";"7113511";"7113514";"7113508"
"536";"0";"0";"31";"7101365";"-99";"1032";"1";"289768833069226";"0";"1";"6";"2";"9";"5";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"6";"6";"6";"7";"5";"2";"3";"3";"1";"5";"1";"1";"1";"1";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"4";"-99";"1";"1";"4";"5";"3";"5";"2";"5";"3";"4";"1";"1";"-99";"-99";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"-99";"6";"-99";"7";"1";"75";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113511,7113514,7113510,7113516,7113513,7113508,7113515,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"9a9be0b726242fa30968285e4ae63694";"1";"0";"1729067589";"2024-10-16 08:33:09";"2024-10-16 08:50:21";"0000-00-00 00:00:00";"4";"1032";"94";"54";"116";"121";"926";"157";"929";"940";"987";"969";"949";"982";"963";"993";"974";"1009";"1015";"0";"7113507";"7113511";"7113514";"7113510";"7113516";"7113513";"7113508";"7113515"
"537";"0";"0";"31";"7101365";"-99";"1300";"1";"289768832985224";"0";"1";"2";"9";"9";"1";"3";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"4";"4";"3";"4";"2";"2";"3";"1";"6";"7";"6";"6";"4";"4";"7";"7";"7";"7";"7";"7";"2";"4";"-99";"3";"-99";"1";"1";"5";"3";"5";"3";"5";"3";"5";"2";"2";"3";"-99";"-99";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Fernwärme";"7";"-99";"4";"2";"81";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://deref-gmx.net/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113516,7113508,7113510,7113515,7113513,7113514,7113511,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"849dd45abe19a407d79d3854efa5eb6d";"1";"0";"1729067772";"2024-10-16 08:36:12";"2024-10-16 08:57:52";"0000-00-00 00:00:00";"9";"1300";"219";"128";"286";"300";"506";"386";"510";"560";"669";"800";"1158";"976";"1085";"878";"605";"1187";"1221";"0";"7113507";"7113516";"7113508";"7113510";"7113515";"7113513";"7113514";"7113511"
"538";"0";"0";"31";"7101365";"-99";"414";"3";"289768834838566";"0";"1";"1";"4";"9";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"7";"7";"7";"6";"4";"1";"5";"4";"1";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"4";"-99";"-99";"1";"-99";"4";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"-99";"-99";"3";"3";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"1";"-99";"8";"1";"71";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113510,7113511,7113516,7113513,7113515,7113508,7113514,7113507,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"49b1947f803d64db61187c6d854cb906";"1";"0";"1729068054";"2024-10-16 08:40:54";"2024-10-16 08:47:48";"0000-00-00 00:00:00";"8";"414";"139";"75";"177";"187";"243";"211";"253";"361";"339";"277";"299";"323";"351";"329";"309";"373";"384";"0";"7113510";"7113511";"7113516";"7113513";"7113515";"7113508";"7113514";"7113507"
"539";"0";"0";"31";"7101365";"-99";"533";"3";"289768832656410";"0";"1";"1";"9";"8";"1";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"7";"7";"7";"4";"4";"2";"5";"5";"4";"4";"4";"4";"4";"4";"1";"1";"1";"1";"1";"1";"-99";"-99";"1";"-99";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"3";"-99";"-99";"2";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"Fernwärme";"2";"-99";"5";"2";"79";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36 Avast/128.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7113504,7112415,7113506,7119467,7113514,7113515,7113516,7113513,7113510,7113507,7113508,7113511,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"bafcbeba7a38c5b98c3dc0d6ab90b910";"1";"0";"1729068172";"2024-10-16 08:42:52";"2024-10-16 08:51:45";"0000-00-00 00:00:00";"7";"533";"122";"66";"160";"224";"299";"262";"308";"424";"442";"413";"459";"404";"335";"373";"383";"476";"501";"0";"7113514";"7113515";"7113516";"7113513";"7113510";"7113507";"7113508";"7113511"
"540";"0";"0";"31";"7101365";"-99";"476";"2";"289762377312510";"0";"1";"1";"2";"1";"2";"3";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"3";"3";"3";"3";"3";"1";"2";"2";"3";"7";"4";"4";"4";"5";"3";"4";"4";"4";"4";"4";"1";"5";"-99";"3";"-99";"3";"2";"2";"4";"1";"3";"1";"4";"4";"3";"3";"3";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"6";"-99";"7";"1";"60";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113513,7113511,7113514,7113510,7113515,7113508,7113507,7113516,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"2a88900d97f05e897bff55c409a1fda9";"1";"0";"1729068481";"2024-10-16 08:48:01";"2024-10-16 08:55:57";"0000-00-00 00:00:00";"5";"476";"82";"40";"119";"218";"280";"248";"285";"403";"392";"365";"328";"304";"348";"378";"417";"434";"450";"0";"7113513";"7113511";"7113514";"7113510";"7113515";"7113508";"7113507";"7113516"
"541";"0";"0";"31";"7101365";"-99";"568";"3";"289768832269452";"0";"1";"1";"8";"8";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"6";"6";"6";"6";"5";"2";"4";"3";"2";"3";"6";"5";"5";"2";"1";"1";"1";"2";"2";"2";"-99";"-99";"1";"-99";"4";"2";"4";"3";"4";"4";"3";"5";"4";"4";"4";"-99";"-99";"3";"3";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"4";"-99";"7";"2";"71";"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15";"https://deref-gmx.net/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113508,7113510,7113515,7113516,7113514,7113511,7113513,7113507,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"5c4503eec34d9c8d57bf22fcb6a9e077";"1";"0";"1729068486";"2024-10-16 08:48:06";"2024-10-16 08:57:34";"0000-00-00 00:00:00";"5";"568";"129";"78";"177";"202";"277";"239";"283";"501";"320";"351";"453";"486";"428";"371";"387";"519";"530";"0";"7113508";"7113510";"7113515";"7113516";"7113514";"7113511";"7113513";"7113507"
"542";"0";"0";"31";"7101365";"-99";"5350";"2";"289768832665629";"0";"1";"8";"4";"8";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"5";"5";"5";"6";"4";"2";"0";"3";"4";"4";"3";"6";"6";"6";"5";"6";"7";"5";"5";"5";"2";"4";"-99";"4";"-99";"3";"2";"2";"5";"3";"3";"1";"5";"2";"4";"2";"2";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"3";"-99";"4";"2";"60";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113515,7113513,7113508,7113511,7113514,7113510,7113516,7113507,7113517,7113518,7101522,7101365";"0";"1";"0";"-99";"-99";"4250a789612d581b2ebeeb4843cc4d3b";"1";"0";"1729069293";"2024-10-16 09:01:33";"2024-10-16 10:30:43";"0000-00-00 00:00:00";"9";"5350";"125";"61";"157";"1233";"1326";"1282";"1338";"5291";"5158";"5252";"5183";"5132";"5213";"3255";"5277";"5303";"5312";"0";"7113515";"7113513";"7113508";"7113511";"7113514";"7113510";"7113516";"7113507"
"543";"0";"0";"31";"7101365";"-99";"4131";"1";"289768834603219";"0";"1";"1";"9";"9";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"7";"7";"7";"6";"6";"4";"6";"6";"4";"4";"4";"3";"4";"5";"4";"5";"4";"4";"5";"5";"2";"2";"-99";"5";"-99";"4";"4";"5";"4";"2";"5";"5";"5";"5";"5";"3";"3";"-99";"-99";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"-99";"1";"-99";"4";"1";"83";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7112144,7112144,7111982,7112405,7112407,7113504,7113504,7113504,7113504,7113504,7112415,7113506,7119467,7113510,7113514,7113511,7113508,7113507,7113513,7113516,7113515,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"829dc567fe467e63ca7f227b76cfebd4";"1";"0";"1729069721";"2024-10-16 09:08:41";"2024-10-16 10:17:32";"0000-00-00 00:00:00";"9";"4131";"219";"136";"291";"304";"3661";"3594";"3675";"3871";"3828";"3700";"3795";"3939";"3758";"4019";"3964";"4045";"4063";"0";"7113510";"7113514";"7113511";"7113508";"7113507";"7113513";"7113516";"7113515"
"544";"0";"0";"31";"7101365";"-99";"363";"2";"289768834876469";"0";"1";"2";"9";"9";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"4";"4";"3";"5";"4";"1";"4";"4";"5";"6";"4";"6";"4";"4";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"5";"-99";"2";"1";"1";"1";"2";"3";"1";"3";"3";"3";"3";"4";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"9";"-99";"6";"2";"51";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7113504,7112415,7113506,7119467,7113511,7113516,7113510,7113507,7113515,7113513,7113514,7113508,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"8d10a3a8f99e1a74a21dfc2ab5fdd1ad";"1";"0";"1729070109";"2024-10-16 09:15:09";"2024-10-16 09:21:12";"0000-00-00 00:00:00";"3";"363";"86";"48";"120";"153";"224";"176";"228";"297";"323";"291";"256";"309";"317";"302";"267";"336";"342";"0";"7113511";"7113516";"7113510";"7113507";"7113515";"7113513";"7113514";"7113508"
"545";"0";"0";"31";"7101365";"-99";"782";"2";"289768833618019";"0";"1";"6";"9";"9";"4";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"2";"4";"4";"2";"5";"4";"1";"2";"2";"3";"6";"4";"5";"4";"4";"7";"7";"7";"7";"7";"7";"2";"2";"-99";"4";"-99";"1";"2";"3";"4";"3";"1";"3";"3";"3";"2";"2";"2";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"1";"-99";"7";"2";"55";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://email.t-online.de/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113510,7113508,7113507,7113511,7113516,7113514,7113513,7113515,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"5c0cab4b5b521831d73723019bdb7cda";"1";"0";"1729071541";"2024-10-16 09:39:01";"2024-10-16 09:52:03";"0000-00-00 00:00:00";"5";"782";"190";"88";"227";"316";"452";"347";"462";"547";"525";"502";"593";"687";"649";"713";"616";"728";"734";"0";"7113510";"7113508";"7113507";"7113511";"7113516";"7113514";"7113513";"7113515"
"546";"0";"0";"31";"7101365";"-99";"400";"1";"289768834368641";"0";"1";"2";"7";"9";"2";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"3";"5";"5";"5";"6";"4";"2";"5";"5";"4";"4";"4";"5";"5";"5";"4";"2";"4";"4";"3";"5";"2";"2";"-99";"5";"-99";"3";"3";"4";"5";"4";"4";"4";"4";"4";"4";"3";"3";"-99";"-99";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-99";"1";"-99";"8";"2";"68";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113510,7113511,7113515,7113513,7113508,7113508,7113508,7113514,7113516,7113517,7113518,7101522,7101365";"1";"1";"0";"-99";"-99";"fcdfbb851cd0b827de8eb1d59f657e80";"1";"0";"1729071738";"2024-10-16 09:42:18";"2024-10-16 09:48:58";"0000-00-00 00:00:00";"5";"400";"71";"41";"90";"118";"171";"147";"177";"197";"281";"211";"234";"260";"286";"243";"291";"370";"380";"0";"7113507";"7113510";"7113511";"7113515";"7113513";"7113508";"7113514";"7113516"
"547";"0";"0";"31";"7101365";"-99";"494";"1";"289768832413889";"0";"1";"2";"9";"8";"1";"1";"2";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"6";"6";"6";"6";"0";"2";"5";"5";"3";"5";"4";"4";"4";"4";"5";"6";"4";"6";"6";"5";"1";"5";"-99";"4";"-99";"2";"2";"2";"1";"1";"3";"1";"1";"1";"2";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"1";"-99";"6";"1";"73";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113508,7113515,7113516,7113513,7113514,7113511,7113510,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"b42b7e0c3ba9cda9ff91d498f7434a17";"1";"0";"1729073162";"2024-10-16 10:06:02";"2024-10-16 10:14:16";"0000-00-00 00:00:00";"7";"494";"96";"58";"135";"208";"286";"253";"295";"310";"323";"429";"417";"375";"388";"350";"366";"449";"456";"0";"7113507";"7113508";"7113515";"7113516";"7113513";"7113514";"7113511";"7113510"
"548";"0";"0";"31";"7101365";"-99";"654";"1";"289768834684141";"0";"1";"2";"9";"8";"1";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"1";"6";"6";"6";"6";"5";"1";"5";"2";"3";"4";"2";"4";"3";"3";"5";"5";"6";"5";"6";"6";"2";"2";"-99";"5";"-99";"3";"2";"4";"2";"4";"4";"4";"4";"4";"2";"3";"2";"-99";"-99";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"-99";"1";"-99";"8";"2";"75";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:131.0) Gecko/20100101 Firefox/131.0";"-99";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113516,7113515,7113507,7113510,7113514,7113513,7113511,7113508,7113517,7113518,7101522,7101365";"1";"0";"0";"-99";"-99";"f3d898664bbdd72aa48ff886e51482bc";"1";"0";"1729073630";"2024-10-16 10:13:50";"2024-10-16 10:24:44";"0000-00-00 00:00:00";"7";"654";"156";"76";"226";"236";"356";"291";"363";"463";"542";"485";"532";"516";"499";"444";"414";"564";"573";"0";"7113516";"7113515";"7113507";"7113510";"7113514";"7113513";"7113511";"7113508"
"549";"0";"0";"31";"7101365";"-99";"470";"2";"289768834342007";"0";"1";"9";"3";"9";"3";"1";"1";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"-99";"4";"5";"4";"4";"3";"3";"1";"3";"3";"5";"6";"4";"6";"6";"6";"7";"7";"7";"7";"7";"7";"2";"5";"-99";"4";"-99";"1";"1";"1";"2";"1";"3";"1";"1";"1";"1";"2";"2";"-99";"-99";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"-99";"9";"-99";"4";"1";"59";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0";"https://survey.maximiles.com/";"0";"0";"-99";"0";"0";"0";"0";"0";"0";"0";"-99";"-99";"-99";"-99";"0";"-99";"0";"7101447,7115252,7112144,7111982,7112405,7112407,7113504,7112415,7113506,7119467,7113507,7113510,7113516,7113515,7113508,7113511,7113513,7113514,7113517,7113518,7101522,7101365";"0";"0";"0";"-99";"-99";"cbf84a0dd6d10ebaca57a1599a82a84d";"1";"0";"1729073637";"2024-10-16 10:13:57";"2024-10-16 10:21:47";"0000-00-00 00:00:00";"4";"470";"112";"68";"165";"207";"287";"247";"290";"306";"342";"314";"367";"388";"399";"326";"320";"415";"420";"0";"7113507";"7113510";"7113516";"7113515";"7113508";"7113511";"7113513";"7113514"
